Frame,Index,angry,disgust,scared,happy,sad,surprised,neutral,pitch,roll,yaw,Mira A (Index),bb_x,bb_y,bb_width,bb_height,ID,Mira A (ID)
266,2,0.11311300843954086,0.009371318854391575,0.18154951930046082,0.4135058522224426,0.040564753115177155,0.011167021468281746,0.23072856664657593,-56.701377868652344,-2.1595458984375,3.9064865112304688,,240.74075317382812,95.90666961669922,274.8524475097656,138.3267364501953,5.0,
266,3,0.09381983429193497,0.009302950464189053,0.1684017777442932,0.2471916526556015,0.06472606956958771,0.006284140516072512,0.4102736711502075,-12.180145263671875,-12.977020263671875,-0.26538848876953125,,530.4495239257812,71.35218811035156,568.8322143554688,117.83842468261719,2.0,
266,4,0.07647372782230377,0.000966044026426971,0.3096199929714203,0.06819719821214676,0.17735923826694489,0.011508353985846043,0.3558754622936249,75.52519226074219,-19.02715301513672,-15.028030395507812,0,584.8193359375,199.7544403076172,621.5859375,250.43650817871094,13.0,
266,5,0.18846876919269562,0.00120288145262748,0.06284945458173752,0.09969029575586319,0.08631318062543869,0.020296335220336914,0.5411790609359741,84.49163818359375,-3.2659912109375,7.2110748291015625,0,613.6844482421875,94.80570983886719,640.2181396484375,141.83154296875,0.0,
267,0,0.10829596221446991,0.008034586906433105,0.1841462254524231,0.3978956937789917,0.043107129633426666,0.009971186518669128,0.24854925274848938,-56.73540496826172,-5.488426208496094,2.9439544677734375,,241.6401824951172,95.5442886352539,275.182861328125,137.92108154296875,5.0,
267,1,0.11698786169290543,0.005332828499376774,0.11176940053701401,0.15035372972488403,0.06777996569871902,0.016083864495158195,0.531692385673523,-41.15898132324219,-4.8152923583984375,-13.772453308105469,,375.2327575683594,180.65199279785156,410.6866760253906,227.7138214111328,4.0,
267,2,0.09708553552627563,0.008024478331208229,0.17406706511974335,0.253643274307251,0.06371264904737473,0.005864392966032028,0.3976026475429535,-6.541290283203125,-12.595535278320312,-2.4610748291015625,,529.3978881835938,71.82191467285156,568.0470581054688,117.34260559082031,2.0,
267,3,0.21212853491306305,0.009167729876935482,0.12875112891197205,0.1577034443616867,0.13193638622760773,0.0069440314546227455,0.3533688187599182,12.573417663574219,-9.772529602050781,0.1848297119140625,,183.19256591796875,185.31668090820312,215.607666015625,234.43283081054688,1.0,
267,4,0.05983302742242813,0.0005894117639400065,0.20525027811527252,0.0851416140794754,0.18568994104862213,0.009497388266026974,0.453998327255249,75.63265991210938,-16.6800537109375,-14.664436340332031,1,584.5674438476562,200.23287963867188,620.5405883789062,250.84344482421875,13.0,4.0
267,5,0.19220955669879913,0.000967355736065656,0.06330931931734085,0.07645703107118607,0.11087888479232788,0.017448700964450836,0.538729190826416,73.68588256835938,2.9810333251953125,13.027015686035156,0,612.1328125,95.60599517822266,638.5977783203125,140.26834106445312,0.0,
268,0,0.12238369882106781,0.00896678026765585,0.19793209433555603,0.4148651361465454,0.038515716791152954,0.010247855447232723,0.2070886641740799,-57.65985107421875,-4.731254577636719,3.1894378662109375,,241.6143035888672,95.31089782714844,275.17279052734375,137.56214904785156,5.0,
268,1,0.29292288422584534,0.0066415308974683285,0.11177334189414978,0.1317843496799469,0.14123468101024628,0.00510411337018013,0.3105390965938568,13.066802978515625,-10.180046081542969,0.18061065673828125,,183.46253967285156,185.91514587402344,215.84254455566406,234.9646453857422,1.0,
268,2,0.1305733621120453,0.0027840500697493553,0.11039627343416214,0.15072543919086456,0.07389441132545471,0.013958729803562164,0.5176676511764526,-43.1821403503418,-4.728111267089844,-13.645095825195312,,375.90966796875,180.3897705078125,411.15106201171875,228.3712158203125,4.0,
268,3,0.14122028648853302,0.0023925499990582466,0.22152933478355408,0.16818352043628693,0.12830236554145813,0.011424969881772995,0.32694706320762634,28.657546997070312,-7.301216125488281,-5.075477600097656,,522.9556274414062,71.18498992919922,560.2850952148438,117.8771743774414,2.0,
268,4,0.08520646393299103,0.001142491353675723,0.26357966661453247,0.09590364247560501,0.15732699632644653,0.015022055245935917,0.3818187117576599,71.71826171875,-15.788169860839844,-16.610488891601562,1,584.7213745117188,200.60733032226562,618.5287475585938,252.25741577148438,13.0,1.0
268,5,0.16018198430538177,0.001977579202502966,0.13393467664718628,0.11282964050769806,0.06842374056577682,0.053780846297740936,0.468871533870697,20.691078186035156,0.0967254638671875,3.0135726928710938,,611.2928466796875,96.521728515625,634.9500732421875,138.14002990722656,0.0,
269,0,0.14475540816783905,0.001638554036617279,0.1643875688314438,0.19253391027450562,0.11481552571058273,0.006755891256034374,0.3751131594181061,62.28266906738281,-20.730789184570312,-6.0849609375,2,516.2420654296875,69.3213882446289,550.8953857421875,116.95746612548828,2.0,4.0
269,1,0.12411745637655258,0.012192663736641407,0.20617930591106415,0.37149620056152344,0.03845757246017456,0.0122520811855793,0.23530463874340057,-61.10701370239258,-3.89617919921875,4.9122161865234375,0,239.5404815673828,97.21177673339844,274.4777526855469,136.82386779785156,5.0,
269,2,0.1342688947916031,0.002965857507660985,0.12197655439376831,0.14003323018550873,0.07604517042636871,0.015137135982513428,0.5095731019973755,-41.80046844482422,-3.6100006103515625,-12.761611938476562,,376.3189392089844,180.948974609375,411.5255432128906,228.26898193359375,4.0,
269,3,0.25803402066230774,0.009704208932816982,0.08309455215930939,0.1071077361702919,0.22929929196834564,0.003643868025392294,0.30911633372306824,-8.524978637695312,-7.9896392822265625,6.794883728027344,,183.13009643554688,185.48919677734375,215.78262329101562,234.58932495117188,1.0,
269,4,0.08388546109199524,0.0008217045688070357,0.2709514796733856,0.0915018767118454,0.16747210919857025,0.010949109680950642,0.3744182884693146,71.6807861328125,-17.10785675048828,-16.977310180664062,2,584.609375,200.18951416015625,618.2042236328125,251.55126953125,13.0,4.0
269,5,0.19357459247112274,0.0012780228862538934,0.09840285778045654,0.10053500533103943,0.09139147400856018,0.02354166842997074,0.4912763833999634,71.84675598144531,0.5226287841796875,14.370780944824219,0,609.7217407226562,94.82151794433594,636.3888549804688,141.79298400878906,0.0,
270,0,0.1029784083366394,0.013072149828076363,0.1971491277217865,0.40428799390792847,0.04220963269472122,0.01103243324905634,0.22927029430866241,-57.881629943847656,-2.9996566772460938,5.427268981933594,,239.27609252929688,97.17236328125,274.5917053222656,136.61505126953125,5.0,
270,1,0.11982530355453491,0.0013980515068396926,0.15880435705184937,0.26191920042037964,0.11995194107294083,0.011434360407292843,0.32666680216789246,59.2275390625,-21.170211791992188,-9.951705932617188,3,512.2005004882812,72.01042175292969,547.3449096679688,117.06381225585938,2.0,1.0
270,2,0.14262782037258148,0.0031080807093530893,0.11873406916856766,0.1626448929309845,0.07875767350196838,0.013592701405286789,0.48053470253944397,-39.38568115234375,-2.8730850219726562,-12.195945739746094,,377.2101135253906,181.03831481933594,412.5691833496094,228.4110565185547,4.0,
270,3,0.2406151443719864,0.008949250914156437,0.08517909795045853,0.11331289261579514,0.24901439249515533,0.004292117897421122,0.2986370921134949,10.430854797363281,-11.355094909667969,2.0796661376953125,,182.74429321289062,185.7913055419922,215.10153198242188,235.1898651123047,1.0,
270,4,0.07969275116920471,0.001003494719043374,0.2872614860534668,0.06714048236608505,0.16101668775081635,0.013159265741705894,0.39072588086128235,74.79817199707031,-22.115798950195312,-16.66546630859375,3,584.9291381835938,199.02906799316406,617.4548950195312,250.6637725830078,13.0,1.0
270,5,0.13766807317733765,0.0010032509453594685,0.06005562096834183,0.15566928684711456,0.07087045162916183,0.035009562969207764,0.5397237539291382,72.7861328125,0.6937103271484375,10.232917785644531,0,610.7297973632812,96.47239685058594,634.4138793945312,142.1759490966797,0.0,
271,0,0.10088662058115005,0.013580632396042347,0.1988944560289383,0.3910388648509979,0.04134988784790039,0.012358556501567364,0.24189090728759766,-59.78007507324219,-3.1034698486328125,5.1014404296875,5,239.3136444091797,97.50514221191406,274.67095947265625,136.56829833984375,5.0,0.0
271,1,0.11698092520236969,0.0012116605648770928,0.15524925291538239,0.22161224484443665,0.12909702956676483,0.009763219393789768,0.36608564853668213,62.3804931640625,-16.488426208496094,-9.765762329101562,2,511.03564453125,73.2189712524414,546.6583251953125,117.3875961303711,2.0,1.0
271,2,0.2404641956090927,0.006670522969216108,0.0676947757601738,0.09497097134590149,0.24215663969516754,0.003576101502403617,0.3444667160511017,11.091384887695312,-12.262542724609375,-0.36719512939453125,,182.82247924804688,185.11122131347656,214.87960815429688,234.85911560058594,1.0,
271,3,0.14128267765045166,0.0029243463650345802,0.12409801781177521,0.1607474386692047,0.07863590866327286,0.013913953676819801,0.47839757800102234,-38.1595344543457,-3.031524658203125,-15.391082763671875,,377.4063720703125,180.96636962890625,412.68841552734375,228.32196044921875,4.0,
271,4,0.07008466124534607,0.0008369074203073978,0.24887752532958984,0.08253100514411926,0.17606694996356964,0.01823296584188938,0.4033699929714203,77.299560546875,-14.606208801269531,-6.6745452880859375,2,581.4373779296875,198.35382080078125,613.49072265625,250.313232421875,13.0,1.0
271,5,0.13334344327449799,0.0008069058530963957,0.05922037735581398,0.1305207759141922,0.08749129623174667,0.02149577997624874,0.5671215057373047,24.325286865234375,-0.8014068603515625,3.537017822265625,,611.1332397460938,94.89027404785156,633.0866088867188,141.7334442138672,0.0,
272,0,0.10099348425865173,0.009926463477313519,0.21183574199676514,0.4043172001838684,0.043861184269189835,0.009941620752215385,0.21912437677383423,-57.412620544433594,-7.200828552246094,3.83697509765625,,240.79930114746094,95.73078918457031,275.2967224121094,136.9656524658203,5.0,
272,1,0.10302048176527023,0.0007851211121305823,0.1544419229030609,0.2122480571269989,0.11811401695013046,0.01084071770310402,0.40054967999458313,60.041229248046875,-22.087722778320312,-9.046302795410156,3,510.2314147949219,73.375732421875,545.0696411132812,118.10090637207031,2.0,1.0
272,2,0.13264106214046478,0.002729969099164009,0.12802623212337494,0.15880557894706726,0.07919684797525406,0.013335861265659332,0.48526448011398315,-40.70420837402344,-3.297332763671875,-14.715805053710938,,376.9764404296875,181.01641845703125,412.6373291015625,228.41854858398438,4.0,
272,3,0.24117422103881836,0.0058311233296990395,0.07355039566755295,0.10718131810426712,0.23482592403888702,0.004060582723468542,0.33337637782096863,1.7957382202148438,-11.990676879882812,5.369476318359375,,182.44000244140625,184.8592071533203,215.44058227539062,235.14576721191406,1.0,
272,4,0.07902901619672775,0.00108856032602489,0.2433730661869049,0.08960151672363281,0.16613762080669403,0.018099529668688774,0.40267059206962585,77.69076538085938,-14.971282958984375,-5.116493225097656,2,581.5088500976562,197.79701232910156,613.5554809570312,250.4871063232422,13.0,4.0
272,5,0.11008910834789276,0.0005549718625843525,0.07274555414915085,0.1647690236568451,0.08887109160423279,0.023364152759313583,0.5396060943603516,47.77001953125,-0.6033935546875,7.03289794921875,,611.1309204101562,97.16641235351562,635.1557006835938,142.87509155273438,0.0,
273,0,0.10866235941648483,0.010893012396991253,0.22030825912952423,0.41018399596214294,0.03739514201879501,0.010348050855100155,0.20220914483070374,-43.45392608642578,-5.408393859863281,8.591415405273438,,240.70248413085938,96.13810729980469,275.6200866699219,137.83140563964844,5.0,
273,1,0.10750286281108856,0.0010884293587878346,0.14187121391296387,0.21321500837802887,0.117660753428936,0.012141004204750061,0.4065207242965698,60.51544189453125,-16.510513305664062,-6.9344024658203125,3,510.28326416015625,73.23224639892578,544.3678588867188,118.78052520751953,2.0,1.0
273,2,0.12249034643173218,0.0040247803553938866,0.13537994027137756,0.14118079841136932,0.06962738186120987,0.015389330685138702,0.5119074583053589,-42.4317741394043,-4.3724365234375,-15.748641967773438,,376.82611083984375,180.7794952392578,412.30401611328125,227.6260223388672,4.0,
273,3,0.233277827501297,0.006811934523284435,0.07584124803543091,0.11064621806144714,0.25199031829833984,0.003782791318371892,0.31764960289001465,2.4889984130859375,-12.898750305175781,5.890960693359375,,182.46031188964844,184.9586639404297,215.43519592285156,235.8072052001953,1.0,
273,4,0.16796833276748657,0.001245846739038825,0.05862995982170105,0.162288635969162,0.0692109689116478,0.0260761808604002,0.5145800709724426,33.73970031738281,-1.1675262451171875,4.8467559814453125,,610.8748168945312,96.64886474609375,635.0336303710938,143.4329376220703,0.0,
273,5,0.0831100195646286,0.0009574306895956397,0.24826423823833466,0.09198372811079025,0.16622325778007507,0.020249169319868088,0.38921216130256653,77.699462890625,-14.987899780273438,-5.9937896728515625,2,581.4950561523438,198.079833984375,613.0951538085938,250.48974609375,13.0,4.0
274,0,0.11954602599143982,0.0012561541516333818,0.14911703765392303,0.21354974806308746,0.1252157986164093,0.01287850271910429,0.3784366846084595,58.16217041015625,-20.4862060546875,-9.780349731445312,3,509.8411560058594,73.86238861083984,543.7001953125,118.8857650756836,2.0,1.0
274,1,0.0674244612455368,0.010774465277791023,0.16669033467769623,0.475782573223114,0.03909864276647568,0.008079984225332737,0.23214957118034363,-46.00364685058594,-10.544258117675781,11.337776184082031,,240.30654907226562,99.5944595336914,275.8221130371094,138.90431213378906,5.0,
274,2,0.13052764534950256,0.0014679869636893272,0.17082607746124268,0.14240294694900513,0.08239185065031052,0.012168453074991703,0.4602150321006775,-39.71482849121094,-6.27764892578125,-16.318145751953125,,375.9881286621094,180.8201904296875,411.8299255371094,225.9217529296875,4.0,
274,3,0.23521076142787933,0.005893774796277285,0.07427538931369781,0.10420286655426025,0.2578248381614685,0.003642711788415909,0.3189496397972107,0.9492645263671875,-12.050323486328125,5.5925445556640625,,182.0116729736328,184.86793518066406,215.1236114501953,235.67991638183594,1.0,
274,4,0.08197735249996185,0.000987080275081098,0.24622060358524323,0.0800822526216507,0.16671206057071686,0.02213100902736187,0.4018896818161011,76.26780700683594,-14.648406982421875,-6.77850341796875,2,581.6312866210938,197.82054138183594,613.1122436523438,250.30494689941406,13.0,4.0
274,5,0.16451115906238556,0.0013711812207475305,0.06531927734613419,0.19863897562026978,0.07495180517435074,0.03544142469763756,0.459766149520874,39.15162658691406,0.5595016479492188,8.0819091796875,,611.4053344726562,96.51010131835938,636.6879272460938,144.04417419433594,0.0,
275,0,0.0855264961719513,0.0057014706544578075,0.1847057044506073,0.3936384916305542,0.0517260767519474,0.007277903612703085,0.2714238166809082,-52.138458251953125,-13.470962524414062,8.58941650390625,,241.107177734375,101.12783813476562,277.0557861328125,138.8830108642578,5.0,
275,1,0.11391843110322952,0.0017000420484691858,0.17328481376171112,0.13610850274562836,0.10205003619194031,0.010848941281437874,0.4620891809463501,-43.252891540527344,-8.863685607910156,-17.383346557617188,,374.47802734375,181.57510375976562,411.5535888671875,226.28463745117188,4.0,
275,2,0.10551095753908157,0.0009208321571350098,0.14337937533855438,0.2199578881263733,0.12222063541412354,0.010077002458274364,0.3979332447052002,55.82984924316406,-17.336685180664062,-8.153060913085938,,509.716552734375,73.86558532714844,543.839599609375,118.83221435546875,2.0,
275,3,0.210469588637352,0.005813319701701403,0.09127801656723022,0.10116931796073914,0.18975894153118134,0.004801277071237564,0.39670950174331665,10.757514953613281,-9.218460083007812,3.5210723876953125,,183.11892700195312,185.71939086914062,216.4306640625,235.44235229492188,1.0,
275,4,0.07711711525917053,0.001061476650647819,0.24118445813655853,0.07929995656013489,0.1660725623369217,0.020012905821204185,0.41525155305862427,70.486572265625,-13.644287109375,-6.6402435302734375,1,581.4439697265625,198.22596740722656,612.95068359375,250.53346252441406,13.0,4.0
275,5,0.1442897468805313,0.0009730716119520366,0.06814742088317871,0.17980647087097168,0.07599744945764542,0.02735445275902748,0.5034313797950745,30.258102416992188,-0.33620452880859375,4.5729522705078125,,612.1290283203125,96.47571563720703,636.2957763671875,144.58749389648438,0.0,
276,0,0.06614425033330917,0.0005990547360852361,0.1508605033159256,0.23634067177772522,0.1526893675327301,0.007968559861183167,0.3853975534439087,55.639892578125,-11.409645080566406,-6.8760833740234375,,510.5144348144531,73.13096618652344,543.9068603515625,118.61753845214844,2.0,
276,1,0.1132296696305275,0.0020855851471424103,0.18662439286708832,0.11256655305624008,0.10336224734783173,0.011049224063754082,0.47108229994773865,-38.691749572753906,-2.8563766479492188,-13.188880920410156,,373.2944030761719,179.6046142578125,410.6654357910156,226.829345703125,4.0,
276,2,0.0865505263209343,0.007243212778121233,0.15032070875167847,0.45118045806884766,0.035020861774683,0.009999432601034641,0.25968483090400696,-49.548988342285156,-15.410186767578125,10.88775634765625,,241.90194702148438,100.88726043701172,277.2030944824219,139.3341064453125,5.0,
276,3,0.2318859100341797,0.007256356067955494,0.08386361598968506,0.11010334640741348,0.1950037032365799,0.005226902198046446,0.36666029691696167,6.363441467285156,-11.942298889160156,5.4373931884765625,,182.7657012939453,185.72998046875,216.1356964111328,234.86453247070312,1.0,
276,4,0.08147649466991425,0.0009513648110441864,0.24884721636772156,0.08631042391061783,0.1693655550479889,0.022314421832561493,0.39073458313941956,76.35624694824219,-14.716079711914062,-7.011962890625,1,581.330810546875,197.8663330078125,613.155517578125,250.43899536132812,13.0,4.0
276,5,0.11170224100351334,0.0014090185286477208,0.06289271265268326,0.24870695173740387,0.0753260999917984,0.02223028801381588,0.47773271799087524,36.22746276855469,-0.4046630859375,4.395721435546875,,612.6671142578125,96.37737274169922,638.726806640625,147.87428283691406,0.0,
277,0,0.06560952961444855,0.0007343213655985892,0.14891694486141205,0.2303375005722046,0.15650922060012817,0.007859966717660427,0.390032559633255,57.6597900390625,-17.024887084960938,-9.454437255859375,,510.989501953125,72.8558349609375,543.824951171875,118.41047668457031,2.0,
277,1,0.08866698294878006,0.0015830897027626634,0.15071643888950348,0.11409103125333786,0.09806806594133377,0.01036856323480606,0.5365057587623596,-38.028717041015625,-6.4884490966796875,-15.314071655273438,,374.3702087402344,180.200439453125,410.4573059082031,225.138671875,4.0,
277,2,0.10173868387937546,0.005761637352406979,0.19762742519378662,0.33644261956214905,0.040984224528074265,0.009839370846748352,0.307606041431427,-53.09452438354492,-13.631423950195312,10.358428955078125,,242.7573699951172,102.87321472167969,277.30487060546875,140.369140625,5.0,
277,3,0.1785588413476944,0.00838768295943737,0.07540138810873032,0.12179576605558395,0.27187561988830566,0.004022400360554457,0.3399582803249359,10.23626708984375,-11.628509521484375,2.0208892822265625,,181.90328979492188,184.2007293701172,214.31057739257812,235.88600158691406,1.0,
277,4,0.08150676637887955,0.0011378261260688305,0.2558768689632416,0.08176639676094055,0.1635933369398117,0.021801715716719627,0.39431706070899963,75.60064697265625,-14.64776611328125,-7.4303131103515625,1,581.2892456054688,198.23626708984375,613.3727416992188,250.32684326171875,13.0,4.0
277,5,0.0901867225766182,0.0006809288170188665,0.0653415396809578,0.21131455898284912,0.07653982192277908,0.02373141422867775,0.5322051048278809,68.39541625976562,-1.6758041381835938,5.240867614746094,0,613.080810546875,95.59041595458984,643.2303466796875,148.27117919921875,0.0,
278,0,0.061920542269945145,0.0007850382826291025,0.1354665756225586,0.2520155906677246,0.15100052952766418,0.007413020357489586,0.39139872789382935,53.7689208984375,-11.53076171875,-6.7788848876953125,,511.5814208984375,73.294677734375,544.2354736328125,118.54705810546875,2.0,
278,1,0.10948147624731064,0.008989482186734676,0.21055680513381958,0.33302047848701477,0.03967932611703873,0.010451886802911758,0.2878204882144928,-49.545982360839844,-12.794021606445312,12.597038269042969,,243.34451293945312,102.23889923095703,277.7253723144531,140.520751953125,5.0,
278,2,0.11512013524770737,0.0017772529972717166,0.17027954757213593,0.15162965655326843,0.09046681970357895,0.01376337930560112,0.4569631516933441,-34.018463134765625,-4.8964996337890625,-13.99847412109375,,374.57232666015625,180.98300170898438,411.5955810546875,226.03759765625,4.0,
278,3,0.14528732001781464,0.00607128394767642,0.0707462951540947,0.14792142808437347,0.20959551632404327,0.0029472929891198874,0.4174308776855469,16.362319946289062,-12.538192749023438,-1.2665863037109375,,180.8996124267578,185.09417724609375,214.02821350097656,236.20077514648438,1.0,
278,4,0.07791396230459213,0.0011034246999770403,0.269138365983963,0.09652937948703766,0.15001951158046722,0.01283688098192215,0.3924584686756134,73.97225952148438,-15.933883666992188,-15.793655395507812,2,584.84521484375,199.05001831054688,617.7066650390625,250.53909301757812,13.0,4.0
279,0,0.06322531402111053,0.0006937962025403976,0.11879132688045502,0.31117764115333557,0.11506278067827225,0.007338628172874451,0.3837105333805084,56.56526184082031,-7.858421325683594,-5.24920654296875,,512.2718505859375,74.28929138183594,545.770263671875,118.4539794921875,2.0,
279,1,0.11498012393712997,0.008900945074856281,0.20971593260765076,0.3251740634441376,0.039598897099494934,0.01125930342823267,0.2903708219528198,-51.75933074951172,-12.877532958984375,12.60430908203125,,243.44236755371094,101.92705535888672,277.9055480957031,140.73924255371094,5.0,
279,2,0.1262350231409073,0.002115625888109207,0.15810620784759521,0.14231760799884796,0.08609732985496521,0.014228115789592266,0.47090017795562744,-28.705825805664062,-5.6169586181640625,-16.078292846679688,,375.3326721191406,180.19374084472656,412.8515319824219,226.73619079589844,4.0,
279,3,0.15321987867355347,0.003768658498302102,0.1036549061536789,0.0691671371459961,0.3360934555530548,0.0057975067757070065,0.328298419713974,18.799774169921875,-14.396636962890625,-4.7957611083984375,,180.56979370117188,185.5780792236328,213.26858520507812,236.8109588623047,1.0,
279,4,0.07190639525651932,0.0011568396585062146,0.25256648659706116,0.0865732878446579,0.1593666821718216,0.013701754622161388,0.4147284924983978,75.331298828125,-15.701591491699219,-13.184326171875,2,584.1739501953125,198.89149475097656,617.552001953125,249.77491760253906,13.0,4.0
279,5,0.13667090237140656,0.0020815080497413874,0.09562927484512329,0.17982140183448792,0.09442228078842163,0.01676854118704796,0.4746060073375702,54.781158447265625,-4.951179504394531,2.6685791015625,,619.696044921875,99.49107360839844,651.2501220703125,156.97169494628906,0.0,
280,0,0.08400474488735199,0.0008981223800219595,0.09881559759378433,0.321037232875824,0.09075819700956345,0.008316411636769772,0.39616966247558594,58.7816162109375,-11.974716186523438,-5.594673156738281,,512.02099609375,73.41732788085938,546.9935302734375,119.46798706054688,2.0,
280,1,0.1161012127995491,0.0072677298448979855,0.19911368191242218,0.28581276535987854,0.03702776879072189,0.013395316898822784,0.3412815034389496,-55.38740539550781,-12.240402221679688,12.030136108398438,,244.15692138671875,100.12277221679688,278.49078369140625,141.1485137939453,5.0,
280,2,0.1195652112364769,0.0023520488757640123,0.18098072707653046,0.1362471729516983,0.09818845242261887,0.0136062977835536,0.44906002283096313,-28.172210693359375,-2.6020660400390625,-9.398223876953125,,376.13800048828125,180.73672485351562,412.57208251953125,225.28939819335938,4.0,
280,3,0.14880725741386414,0.00678984634578228,0.12814097106456757,0.06373809278011322,0.40006113052368164,0.0053748819045722485,0.24708780646324158,20.208465576171875,-11.541229248046875,-2.7307662963867188,,181.6599884033203,187.15628051757812,213.4870147705078,237.14950561523438,1.0,
280,4,0.07663889974355698,0.0016423609340563416,0.29529109597206116,0.08081343024969101,0.16588769853115082,0.012198963202536106,0.3675276041030884,76.16989135742188,-15.616004943847656,-14.154434204101562,2,584.0618286132812,198.59622192382812,617.7024536132812,249.62448120117188,13.0,4.0
280,5,0.1469271332025528,0.0019275844097137451,0.10442841053009033,0.12299315631389618,0.11764498054981232,0.025348205119371414,0.48073044419288635,28.7977294921875,-7.2030487060546875,0.4892578125,,620.307373046875,100.14726257324219,650.447021484375,156.41004943847656,0.0,
281,0,0.1788330227136612,0.005990635138005018,0.21066796779632568,0.10357477515935898,0.16777220368385315,0.009930193424224854,0.32323119044303894,-34.11316680908203,-10.183456420898438,-1.2935714721679688,,272.3377685546875,284.3607177734375,340.9027099609375,390.6163330078125,4.0,
281,1,0.11230102181434631,0.007531215902417898,0.1502058506011963,0.1255689412355423,0.23780988156795502,0.018884262070059776,0.34769880771636963,41.78973388671875,-14.376815795898438,1.46844482421875,,530.03369140625,73.2480697631836,596.42333984375,164.38568115234375,2.0,
281,2,0.11536601185798645,0.010298442095518112,0.09636064618825912,0.054473407566547394,0.14799201488494873,0.008347786962985992,0.5671616792678833,55.279693603515625,-6.071311950683594,10.609519958496094,,792.1986083984375,116.56927490234375,850.295166015625,215.52890014648438,1.0,
281,3,0.06560163199901581,0.003144902875646949,0.20978382229804993,0.02814774215221405,0.3330942392349243,0.005984062794595957,0.35424357652664185,17.927902221679688,-0.1554107666015625,-0.39296722412109375,,811.124267578125,324.27471923828125,854.0,439.04266357421875,15.0,
281,4,0.13016833364963531,0.002823096001520753,0.11798061430454254,0.08150390535593033,0.06954653561115265,0.022192174568772316,0.5757852792739868,-53.41279983520508,-29.586212158203125,21.880950927734375,0,3.898378372192383,122.6185302734375,64.74090576171875,210.26651000976562,5.0,
282,0,0.1443081647157669,0.0038647830951958895,0.13795746862888336,0.1527586430311203,0.06597741693258286,0.013395045883953571,0.48173844814300537,-0.134857177734375,-12.238037109375,0.5541915893554688,,270.45269775390625,295.4384460449219,341.57525634765625,399.0207824707031,4.0,
282,1,0.11744150519371033,0.007270920556038618,0.16531509160995483,0.11620772629976273,0.23947563767433167,0.02056284062564373,0.33372634649276733,39.31278991699219,-17.971710205078125,2.3799285888671875,,533.2395629882812,75.23164367675781,603.5734252929688,164.5129852294922,2.0,
282,2,0.1575751155614853,0.01149073801934719,0.09685451537370682,0.0564754456281662,0.22132337093353271,0.005466673523187637,0.4508141875267029,56.43351745605469,-9.950347900390625,5.817352294921875,,799.5322265625,118.03729248046875,854.0,210.69903564453125,1.0,
282,3,0.08375522494316101,0.004680277314037085,0.20763494074344635,0.029225418344140053,0.28976762294769287,0.009635606780648232,0.37530091404914856,18.276718139648438,-0.1234588623046875,-0.452728271484375,,812.1502075195312,321.08074951171875,854.0,440.60186767578125,15.0,
282,4,0.13267765939235687,0.0033052864018827677,0.1226988211274147,0.09044448286294937,0.06545814871788025,0.024381134659051895,0.5610345005989075,-54.71951675415039,-33.033363342285156,24.32343292236328,0,3.6787986755371094,124.84300231933594,64.91191101074219,210.2016143798828,5.0,
282,5,0.0953274592757225,0.0013093780726194382,0.11127468943595886,0.1997542679309845,0.03769315406680107,0.055757030844688416,0.49888408184051514,10.456581115722656,-9.130302429199219,-1.296142578125,,402.9068908691406,272.00823974609375,452.8878479003906,344.939453125,0.0,
283,0,0.09075155109167099,0.006233017425984144,0.20028676092624664,0.11270491778850555,0.18270891904830933,0.017295191064476967,0.39001956582069397,21.542022705078125,-11.690780639648438,5.442901611328125,,276.9306640625,292.54449462890625,348.0140380859375,401.12603759765625,4.0,
283,1,0.08853502571582794,0.0033119311556220055,0.20101305842399597,0.09212864190340042,0.24645298719406128,0.015194335952401161,0.3533639907836914,40.26414489746094,-23.130653381347656,-1.0377349853515625,,544.0028076171875,72.68121337890625,613.4388427734375,164.86778259277344,2.0,
283,2,0.07701549679040909,0.017810111865401268,0.12141754478216171,0.029220394790172577,0.2792263329029083,0.007810645271092653,0.4674995541572571,43.9979248046875,1.399444580078125,6.749664306640625,,807.4075317382812,117.5258560180664,854.0,210.9093017578125,1.0,
283,3,0.08867694437503815,0.0022205377463251352,0.2226157933473587,0.04644782468676567,0.27012717723846436,0.009151274338364601,0.360760360956192,14.139312744140625,0.18182373046875,-0.0236358642578125,,812.835693359375,320.1036682128906,854.0,438.3797912597656,15.0,
283,4,0.1303490847349167,0.0039983103051781654,0.12772299349308014,0.09927377849817276,0.0624377615749836,0.027765993028879166,0.5484520196914673,-55.902252197265625,-33.608070373535156,23.9007568359375,0,3.2723388671875,124.54656982421875,65.03650665283203,209.57669067382812,5.0,
284,0,0.08004689961671829,0.0016067842952907085,0.23567509651184082,0.06640206277370453,0.23101727664470673,0.01581845059990883,0.36943334341049194,46.20538330078125,-21.164718627929688,-0.60504150390625,,554.6211547851562,73.93214416503906,622.5363159179688,168.84750366210938,2.0,
284,1,0.09486052393913269,0.11000486463308334,0.10824509710073471,0.07501649111509323,0.2073974460363388,0.01002005860209465,0.3944554924964905,19.61066436767578,1.0036163330078125,1.7604217529296875,,811.8344116210938,117.02467346191406,854.0,209.89634704589844,1.0,
