Frame,Index,angry,disgust,scared,happy,sad,surprised,neutral,max_emotion,yaw,pitch,roll,Mira A (Index),bb_x_min,bb_y_min,bb_x_max,bb_y_max,ID,Mira A (ID)
495,0,0.0753440409898758,0.0016338340938091278,0.2258615344762802,0.1666433960199356,0.216669499874115,0.013409498147666454,0.30043816566467285,neutral,31.42010498046875,-14.446571350097656,-12.860977172851562,,533,60,582,135,Phoebe,
495,1,0.1604418307542801,0.0011742649367079139,0.16021336615085602,0.08658735454082489,0.12309101969003677,0.034422408789396286,0.43406975269317627,neutral,-5.148628234863281,-4.417457580566406,3.5140457153320312,,279,188,328,261,Ross,
496,0,0.08190110325813293,0.0037373770028352737,0.23511894047260284,0.16616104543209076,0.18111959099769592,0.01678895205259323,0.3151730000972748,neutral,28.678001403808594,-15.703506469726562,-14.438201904296875,,533,60,581,133,Phoebe,
496,1,0.1690046638250351,0.001199703780002892,0.16450579464435577,0.08330845832824707,0.12704786658287048,0.03519515320658684,0.4197383224964142,neutral,-8.966766357421875,-4.5413360595703125,4.158760070800781,,279,188,328,261,Ross,
497,0,0.05324873700737953,0.0034616473130881786,0.1826515942811966,0.19922421872615814,0.24644452333450317,0.007720242254436016,0.3072490990161896,neutral,25.85089111328125,-17.39069366455078,-10.523818969726562,,537,61,586,137,Phoebe,
497,1,0.17443037033081055,0.0013792930403724313,0.1606992483139038,0.09497937560081482,0.11272776871919632,0.03810771927237511,0.4176761507987976,neutral,-4.155555725097656,-5.774818420410156,3.354583740234375,,279,189,328,261,Ross,
498,0,0.044589415192604065,0.0018308631842955947,0.20191611349582672,0.2586435377597809,0.2074139565229416,0.010285978205502033,0.27532023191452026,neutral,27.96027374267578,-15.269874572753906,-13.51513671875,,539,61,593,135,Phoebe,
498,1,0.1854693740606308,0.0017571162898093462,0.18028247356414795,0.09601794183254242,0.1195664331316948,0.036876775324344635,0.38002991676330566,neutral,0.5216217041015625,-6.722007751464844,2.8123855590820312,,278,189,328,262,Ross,
499,0,0.19510981440544128,0.0024168656673282385,0.17845512926578522,0.09791803359985352,0.13162656128406525,0.035100940614938736,0.359372615814209,neutral,-6.2161102294921875,-6.1910247802734375,3.6103134155273438,,277,188,327,261,Ross,
499,1,0.056337982416152954,0.001370077021420002,0.2288898229598999,0.1962604522705078,0.1252344250679016,0.025256656110286713,0.36665061116218567,neutral,32.15167236328125,-9.08502197265625,-16.435768127441406,,538,58,589,131,Phoebe,
500,0,0.19741305708885193,0.00198538089171052,0.1508924663066864,0.098543182015419,0.12785400450229645,0.02791556715965271,0.39539635181427,neutral,-39.10628128051758,-2.9628448486328125,-1.1389617919921875,,277,188,327,260,Ross,
500,1,0.02483910694718361,0.00033204146893694997,0.08268822729587555,0.22337889671325684,0.10223226249217987,0.010360391810536385,0.5561690926551819,neutral,44.577911376953125,-9.520065307617188,-11.171798706054688,,541,56,586,128,Phoebe,
501,0,0.19465595483779907,0.0020575360395014286,0.18422549962997437,0.07550530880689621,0.1405516415834427,0.035551104694604874,0.367453008890152,neutral,-1.827850341796875,-5.321807861328125,2.27392578125,,278,187,325,260,Ross,
501,1,0.02952268160879612,0.001255947514437139,0.10884767770767212,0.20740757882595062,0.1165943294763565,0.013932880945503712,0.5224388837814331,neutral,42.290435791015625,-5.626136779785156,-3.8319091796875,,543,53,588,128,Phoebe,
502,0,0.2178744673728943,0.002939949044957757,0.15727870166301727,0.08449739217758179,0.13477350771427155,0.02922823093831539,0.3734077513217926,neutral,-44.36298751831055,-1.396484375,-8.006446838378906,,276,188,327,259,Ross,
502,1,0.03555787354707718,0.0017526784213259816,0.0918031558394432,0.1750495731830597,0.125725656747818,0.01442814338952303,0.5556829571723938,neutral,44.149749755859375,-6.8008880615234375,-5.571434020996094,,544,55,592,127,Phoebe,
503,0,0.20236021280288696,0.002873379038646817,0.13555525243282318,0.11232374608516693,0.12404870241880417,0.02675880491733551,0.396079957485199,neutral,-34.41459655761719,-1.0257110595703125,-1.2156982421875,,276,188,326,260,Ross,
503,1,0.10681037604808807,0.0037434736732393503,0.10786163061857224,0.18941940367221832,0.10000032931566238,0.0152444364503026,0.4769202768802643,neutral,53.38993835449219,-5.0378265380859375,-10.275222778320312,0,542,54,584,126,Phoebe,Ross
504,0,0.15959997475147247,0.0047607142478227615,0.2147963047027588,0.0667807087302208,0.16290102899074554,0.044608697295188904,0.3465525507926941,neutral,-4.4011383056640625,-4.319038391113281,-1.980377197265625,,272,191,323,262,Ross,
504,1,0.05975769832730293,0.00200407556258142,0.10747339576482773,0.1418326199054718,0.10020525753498077,0.015295821242034435,0.5734311938285828,neutral,71.45065307617188,-13.600326538085938,-13.851768493652344,0,537,53,580,129,Phoebe,Ross
505,0,0.17009618878364563,0.004104419145733118,0.09157020598649979,0.17083263397216797,0.1060614287853241,0.008157436735928059,0.44917774200439453,neutral,-69.23152160644531,-4.8865203857421875,0.775909423828125,1,268,192,320,260,Ross,Rachel
505,1,0.050378404557704926,0.004327137488871813,0.10895700007677078,0.0762082040309906,0.13381588459014893,0.010118277743458748,0.616195023059845,neutral,69.18865966796875,-17.4117431640625,-10.489349365234375,0,535,61,581,138,Rachel,Ross
506,0,0.21763482689857483,0.007481158711016178,0.2062252014875412,0.09301495552062988,0.15373191237449646,0.011044543236494064,0.31086739897727966,neutral,-52.04662322998047,-5.6716766357421875,-0.1832427978515625,,267,189,318,265,Rachel,
506,1,0.04633583873510361,0.0027319176588207483,0.11036527156829834,0.07734913378953934,0.15554389357566833,0.009695571847259998,0.5979783535003662,neutral,65.31613159179688,-16.960372924804688,-20.81456756591797,0,530,65,578,138,Phoebe,Rachel
507,0,0.2855333983898163,0.029636967927217484,0.19318610429763794,0.12944959104061127,0.18728181719779968,0.007547979708760977,0.1673641800880432,angry,-1.5321197509765625,-3.0,-2.3873138427734375,,266,188,315,267,Rachel,
507,1,0.05259309709072113,0.001095383195206523,0.15042553842067719,0.11645571142435074,0.16965043544769287,0.0071149347350001335,0.5026648640632629,neutral,49.914215087890625,-15.907035827636719,-20.622215270996094,0,525,65,575,142,Phoebe,Rachel
508,0,0.29716387391090393,0.03748219087719917,0.23229150474071503,0.1061658188700676,0.18703433871269226,0.010183790698647499,0.12967842817306519,angry,0.6195144653320312,-4.9864044189453125,-0.160308837890625,,267,187,316,266,Rachel,
508,1,0.03847888857126236,0.0009609416010789573,0.12448236346244812,0.17398840188980103,0.1444353610277176,0.007418612949550152,0.5102354884147644,neutral,42.55610656738281,-15.595878601074219,-19.62750244140625,0,523,69,573,137,Phoebe,Rachel
509,0,0.22459793090820312,0.03899649158120155,0.18762198090553284,0.0875544473528862,0.23624329268932343,0.009483848698437214,0.2155020833015442,sad,-34.445274353027344,-5.876678466796875,1.8021697998046875,,267,190,318,268,Rachel,
509,1,0.04723620414733887,0.0011491449549794197,0.1821611076593399,0.15389157831668854,0.14013046026229858,0.010428790003061295,0.46500271558761597,neutral,23.042152404785156,-13.53802490234375,-15.477119445800781,,517,70,565,135,Phoebe,
510,0,0.3186284005641937,0.03656872734427452,0.17644751071929932,0.10772040486335754,0.16470086574554443,0.009449969977140427,0.18648412823677063,angry,-27.556289672851562,-5.417755126953125,3.1563034057617188,,267,187,316,266,Rachel,
510,1,0.055767953395843506,0.0013819977175444365,0.19371268153190613,0.21472637355327606,0.12016111612319946,0.012544920668005943,0.40170496702194214,neutral,35.87367248535156,-16.4290771484375,-9.403312683105469,,518,73,566,139,Phoebe,
511,0,0.31539759039878845,0.04564036428928375,0.20037461817264557,0.1030917540192604,0.13429021835327148,0.014542541466653347,0.1866629421710968,angry,-43.89717102050781,-7.64715576171875,4.890129089355469,,266,188,316,266,Rachel,
511,1,0.04517843946814537,0.0013861684128642082,0.13016751408576965,0.23243246972560883,0.10294700413942337,0.011053984053432941,0.47683438658714294,neutral,34.214935302734375,-19.56932830810547,-10.08868408203125,,516,74,563,142,Phoebe,
512,0,0.3602457046508789,0.04289089888334274,0.1879907101392746,0.098565474152565,0.12175452709197998,0.014222364872694016,0.17433035373687744,angry,-44.06653594970703,-8.406562805175781,4.994270324707031,,266,188,315,267,Rachel,
512,1,0.054963912814855576,0.00239953538402915,0.1686113029718399,0.14085374772548676,0.16244718432426453,0.009579239413142204,0.4611450731754303,neutral,34.054962158203125,-18.71019744873047,-8.254257202148438,,516,71,568,153,Phoebe,
513,0,0.3413730263710022,0.05260709300637245,0.1674855351448059,0.08513979613780975,0.13806720077991486,0.013537484221160412,0.20178991556167603,angry,-45.05514907836914,-10.508995056152344,3.8049468994140625,,266,189,316,266,Rachel,
514,0,0.33492690324783325,0.0417511910200119,0.18129891157150269,0.06513528525829315,0.15998885035514832,0.01465084869414568,0.20224806666374207,angry,-49.90601348876953,-11.461341857910156,5.009880065917969,2,267,190,316,266,Rachel,Ross
514,1,0.04570648446679115,0.0010366416536271572,0.16779296100139618,0.19060227274894714,0.11772983521223068,0.009177257306873798,0.46795451641082764,neutral,32.21055603027344,-17.341896057128906,-12.356338500976562,2,518,78,575,149,Phoebe,Ross
514,2,0.13954682648181915,0.0035162465646862984,0.032148830592632294,0.7006128430366516,0.056791286915540695,0.008812785148620605,0.058571115136146545,happy,19.567901611328125,-13.53460693359375,-2.03680419921875,,353,220,456,363,Ross,
515,0,0.3384608328342438,0.050933875143527985,0.20924538373947144,0.061057548969984055,0.12771083414554596,0.017054151743650436,0.19553744792938232,angry,-46.72016143798828,-9.144561767578125,5.653999328613281,2,268,189,317,265,Rachel,Ross
515,1,0.07093220204114914,0.001780338236130774,0.18966849148273468,0.20355224609375,0.14223989844322205,0.008855811320245266,0.3829709589481354,neutral,36.502685546875,-15.660079956054688,-14.413482666015625,2,521,78,574,149,Phoebe,Ross
515,2,0.05272722989320755,0.001624320400878787,0.0335831455886364,0.7673321962356567,0.07186067849397659,0.007843629457056522,0.06502889096736908,happy,20.05950164794922,-10.722991943359375,-1.1736602783203125,,353,220,463,366,Ross,
516,0,0.3228605091571808,0.039777450263500214,0.18683576583862305,0.07356564700603485,0.11655838787555695,0.014295590110123158,0.24610669910907745,angry,-54.689353942871094,-11.656784057617188,5.6502685546875,,266,188,317,265,Rachel,
516,1,0.05172666534781456,0.001461745472624898,0.15982526540756226,0.21016456186771393,0.12521474063396454,0.008873289451003075,0.4427337944507599,neutral,37.489013671875,-16.773162841796875,-10.71234130859375,,522,79,571,147,Phoebe,
517,0,0.3377557098865509,0.05299199000000954,0.20571798086166382,0.0857260525226593,0.11189776659011841,0.016936106607317924,0.18897445499897003,angry,-59.5001106262207,-11.54119873046875,4.148040771484375,,266,187,318,265,Rachel,
517,1,0.06502818316221237,0.0011595262913033366,0.14764784276485443,0.16968977451324463,0.07881838083267212,0.013298328034579754,0.5243579149246216,neutral,41.68072509765625,-17.12706756591797,-10.839927673339844,0,524,76,570,144,Phoebe,Rachel
518,0,0.2112923413515091,0.03610635921359062,0.27399930357933044,0.06299558281898499,0.1398291438817978,0.01331473421305418,0.2624624967575073,scared,-64.71768188476562,-11.735870361328125,7.1398162841796875,,269,189,322,267,Rachel,
518,1,0.05286506935954094,0.001642456161789596,0.14868701994419098,0.20841780304908752,0.08626119047403336,0.011108946055173874,0.4910174608230591,neutral,32.115570068359375,-16.129013061523438,-8.75433349609375,,518,70,565,138,Phoebe,
519,0,0.20245729386806488,0.04852164909243584,0.21902333199977875,0.08731728792190552,0.1171555444598198,0.013589541427791119,0.31193530559539795,neutral,-64.42855072021484,-11.189224243164062,6.209770202636719,,272,192,323,268,Rachel,
519,1,0.050560373812913895,0.0011155513348057866,0.2018374651670456,0.2156868278980255,0.1275554597377777,0.010700316168367863,0.3925439715385437,neutral,25.804168701171875,-19.030014038085938,-3.4258956909179688,,519,77,563,139,Phoebe,
520,0,0.25174784660339355,0.01542517077177763,0.16876228153705597,0.08612335473299026,0.08728604763746262,0.0337044782936573,0.3569507896900177,neutral,-20.0128173828125,-26.996139526367188,1.844940185546875,2,279,190,327,269,Rachel,Ross
520,1,0.0489279143512249,0.0005748298135586083,0.19266551733016968,0.26970383524894714,0.13326895236968994,0.006568480748683214,0.3482905328273773,neutral,30.130538940429688,-7.736183166503906,-3.334930419921875,,511,72,555,137,Phoebe,
520,2,0.11247488856315613,0.001831019064411521,0.06227569282054901,0.6148624420166016,0.09780152142047882,0.006665128283202648,0.10408931225538254,happy,14.045272827148438,-21.657928466796875,-3.6716232299804688,,345,221,459,364,Ross,
521,0,0.29858478903770447,0.011257713660597801,0.1392497569322586,0.11954512447118759,0.08438901603221893,0.02437567710876465,0.3225979208946228,neutral,-13.3043212890625,-32.53032684326172,1.9726638793945312,2,283,192,329,271,Rachel,Ross
521,1,0.04668464884161949,0.001087545184418559,0.17635564506053925,0.2419527918100357,0.1271495819091797,0.009033133275806904,0.3977365791797638,neutral,34.29766845703125,-8.410652160644531,-10.168228149414062,2,503,75,549,136,Phoebe,Ross
521,2,0.12313808500766754,0.0005184606998227537,0.04715186357498169,0.642146110534668,0.06638108193874359,0.0012543656630441546,0.11941006034612656,happy,16.562332153320312,-32.033843994140625,-4.732872009277344,,347,220,456,360,Ross,
522,0,0.2828715145587921,0.015163243748247623,0.1610701084136963,0.11155522614717484,0.09223321825265884,0.022767243906855583,0.3143393397331238,neutral,-35.870853424072266,-35.35807800292969,0.067169189453125,,281,194,331,273,Rachel,
522,1,0.031689517199993134,0.0006416714168153703,0.15043596923351288,0.15336692333221436,0.14325949549674988,0.006060290616005659,0.5145460963249207,neutral,30.245391845703125,-10.697097778320312,-15.591697692871094,,499,70,546,136,Phoebe,
523,0,0.1897457242012024,0.009232120588421822,0.1527271717786789,0.12820523977279663,0.11867453157901764,0.018591484054923058,0.38282376527786255,neutral,-8.565528869628906,-31.4110107421875,3.839447021484375,,283,196,330,274,Rachel,
523,1,0.03150022402405739,0.000419605610659346,0.13516761362552643,0.09975025057792664,0.16334353387355804,0.005617755465209484,0.5642010569572449,neutral,33.968780517578125,-14.404037475585938,-12.601791381835938,,495,68,541,136,Phoebe,
524,0,0.2759448289871216,0.012119426392018795,0.17337600886821747,0.1055101603269577,0.1251438707113266,0.024085549637675285,0.2838202118873596,neutral,-10.470474243164062,-25.575424194335938,8.207717895507812,,283,197,330,270,Rachel,
524,1,0.03452596813440323,0.0009580181795172393,0.10803790390491486,0.11944805830717087,0.1938776820898056,0.0061734383925795555,0.5369789600372314,neutral,23.295570373535156,-18.03338623046875,-12.067718505859375,,491,70,536,136,Phoebe,
525,0,0.22077646851539612,0.007217262405902147,0.15606078505516052,0.11172299832105637,0.13888564705848694,0.023504232987761497,0.34183254837989807,neutral,4.477958679199219,-19.774459838867188,-1.6848678588867188,,281,193,329,267,Rachel,
525,1,0.031611330807209015,0.0007906337268650532,0.12453948706388474,0.13899146020412445,0.14033907651901245,0.010390260256826878,0.5533377528190613,neutral,34.850067138671875,-12.421669006347656,-8.138351440429688,,490,70,532,134,Phoebe,
526,0,0.31274887919425964,0.00993444211781025,0.14037089049816132,0.115488201379776,0.10412760078907013,0.031794462352991104,0.285535603761673,angry,-1.8079605102539062,-21.81951904296875,1.489654541015625,,281,190,330,266,Rachel,
526,1,0.02830071561038494,0.0013093107845634222,0.11056211590766907,0.19581802189350128,0.17593742907047272,0.0061126891523599625,0.48195964097976685,neutral,33.97454833984375,-9.411972045898438,-8.731170654296875,,494,71,543,141,Phoebe,
527,0,0.023212436586618423,0.0012234479654580355,0.09360174089670181,0.2019098997116089,0.11758119612932205,0.0074960035271942616,0.5549752712249756,neutral,39.591583251953125,-15.566864013671875,-9.52203369140625,,500,70,546,141,Phoebe,
527,1,0.21894672513008118,0.006174278911203146,0.15576939284801483,0.09537346661090851,0.13337045907974243,0.03128119185566902,0.35908451676368713,neutral,-0.81597900390625,-23.574668884277344,-1.187255859375,,278,187,327,263,Ross,
528,0,0.039140600711107254,0.0010079443454742432,0.104306660592556,0.18079081177711487,0.17515051364898682,0.006147312931716442,0.4934561252593994,neutral,37.71043395996094,-9.1136474609375,-14.416107177734375,,502,74,548,140,Phoebe,
528,1,0.22992296516895294,0.006827494129538536,0.16432979702949524,0.08913245052099228,0.1341056376695633,0.03932400420308113,0.33635765314102173,neutral,-4.797279357910156,-18.0299072265625,2.2227630615234375,,281,188,329,263,Ross,
529,0,0.03950798138976097,0.0009476219420321286,0.10288796573877335,0.2051033228635788,0.14626148343086243,0.007984230294823647,0.4973074495792389,neutral,32.169464111328125,-12.752670288085938,-17.754287719726562,,505,72,549,138,Phoebe,
529,1,0.2573496997356415,0.006082285661250353,0.10914291441440582,0.10537548363208771,0.1464153379201889,0.03395799174904823,0.34167635440826416,neutral,-22.37902069091797,-21.613128662109375,2.876678466796875,,277,186,329,261,Ross,
530,0,0.2614099681377411,0.008239678107202053,0.09636414796113968,0.11113984137773514,0.15243326127529144,0.023675058037042618,0.3467380702495575,neutral,-12.550064086914062,-23.74889373779297,1.4117279052734375,,276,187,329,259,Ross,
530,1,0.04790789261460304,0.0007132327882573009,0.12206648290157318,0.174976646900177,0.2362297773361206,0.009810791350901127,0.408295214176178,neutral,42.44407653808594,-8.438934326171875,-7.1909332275390625,,509,63,561,139,Phoebe,
531,0,0.3082178235054016,0.007049392443150282,0.07257493585348129,0.13886578381061554,0.1396699994802475,0.017592787742614746,0.31602925062179565,neutral,-4.88446044921875,-25.07305908203125,2.2402801513671875,,275,187,329,258,Ross,
531,1,0.03366249054670334,0.0008674265700392425,0.08518585562705994,0.36458325386047363,0.16927485167980194,0.0048118834383785725,0.3416142463684082,happy,26.80145263671875,-9.677703857421875,-6.5053558349609375,,513,70,562,138,Phoebe,
532,0,0.05297211557626724,0.0007470498094335198,0.16599172353744507,0.30304861068725586,0.12693731486797333,0.012652120552957058,0.3376511037349701,neutral,32.11085510253906,-5.8443756103515625,-6.347869873046875,,515,61,569,136,Phoebe,
532,1,0.30629488825798035,0.005379513371735811,0.08371734619140625,0.09549378603696823,0.16651923954486847,0.028474409133195877,0.3141207993030548,neutral,-0.5325469970703125,-23.626266479492188,3.4486312866210938,,277,188,330,258,Ross,
533,0,0.042222294956445694,0.0004202835261821747,0.13097913563251495,0.3699125051498413,0.11034452170133591,0.014337306842207909,0.3317839503288269,happy,32.25347900390625,-8.870895385742188,-8.151176452636719,,518,62,570,135,Phoebe,
533,1,0.2979486584663391,0.0037757521495223045,0.07261180877685547,0.09936811029911041,0.18986934423446655,0.019028272479772568,0.3173981010913849,neutral,-5.336944580078125,-22.155799865722656,2.191192626953125,,278,188,330,258,Ross,
534,0,0.06031109020113945,0.00045621421304531395,0.11056166142225266,0.35367900133132935,0.11403515189886093,0.015337130054831505,0.34561973810195923,happy,37.99049377441406,-9.159820556640625,-6.73974609375,,520,57,568,134,Phoebe,
534,1,0.22715528309345245,0.004428479354828596,0.08787988871335983,0.0799795463681221,0.17051634192466736,0.030706865713000298,0.3993336260318756,neutral,-0.28546142578125,-18.705764770507812,1.8902664184570312,,279,188,330,258,Ross,
535,0,0.08941439539194107,0.0007971049635671079,0.1204582154750824,0.27421456575393677,0.15321767330169678,0.01015487965196371,0.3517431616783142,neutral,30.77093505859375,-7.425537109375,-1.0250930786132812,,517,48,567,131,Phoebe,
535,1,0.22561344504356384,0.004093748517334461,0.09033729881048203,0.0796140655875206,0.17538028955459595,0.02897457778453827,0.3959866464138031,neutral,0.0129241943359375,-18.702552795410156,2.0397720336914062,,279,188,330,258,Ross,
536,0,0.09239183366298676,0.001404940732754767,0.15640191733837128,0.2613901197910309,0.1632702350616455,0.015132852829992771,0.31000816822052,neutral,31.907730102539062,-3.3981781005859375,-1.5663986206054688,,518,47,570,130,Phoebe,
536,1,0.25391313433647156,0.004594132304191589,0.0924731120467186,0.07843925058841705,0.1847187727689743,0.023856792598962784,0.3620047867298126,neutral,-7.782196044921875,-18.44951629638672,3.1189498901367188,,278,187,331,259,Ross,
537,0,0.08737597614526749,0.001490388996899128,0.15842941403388977,0.2618947923183441,0.19661594927310944,0.014694013632833958,0.2794994115829468,neutral,29.52777099609375,-2.573211669921875,-2.1890411376953125,,523,48,577,129,Phoebe,
537,1,0.26475974917411804,0.0035373240243643522,0.08904772996902466,0.07728902250528336,0.17611895501613617,0.02187233790755272,0.36737480759620667,neutral,-4.229522705078125,-18.85517120361328,0.0215606689453125,,279,188,331,258,Ross,
538,0,0.06815946102142334,0.001358127105049789,0.13515855371952057,0.29364627599716187,0.17643851041793823,0.0109034338966012,0.31433558464050293,neutral,31.922760009765625,-1.8811111450195312,-3.0360031127929688,,527,41,584,129,Phoebe,
538,1,0.2461148202419281,0.003316318616271019,0.0953688994050026,0.07324282079935074,0.18840302526950836,0.024962954223155975,0.3685911297798157,neutral,-9.143157958984375,-17.048065185546875,-0.1993865966796875,,279,187,332,258,Ross,
539,0,0.0846298336982727,0.004750449676066637,0.13896100223064423,0.12826865911483765,0.21261300146579742,0.019997507333755493,0.41077953577041626,neutral,30.67047119140625,-1.6349258422851562,-1.2295074462890625,,531,43,585,126,Phoebe,
539,1,0.3020048141479492,0.004153343383222818,0.09168880432844162,0.08480265736579895,0.1569368988275528,0.02321573905646801,0.33719784021377563,neutral,-11.887466430664062,-19.380897521972656,-0.20381927490234375,,278,187,331,258,Ross,
540,0,0.0640353411436081,0.0031233930494636297,0.14989273250102997,0.17606967687606812,0.23600636422634125,0.022918332368135452,0.3479542136192322,neutral,29.006423950195312,-4.096916198730469,1.2243576049804688,,534,46,584,127,Phoebe,
540,1,0.2744256854057312,0.0037262272089719772,0.09528659284114838,0.08792653679847717,0.16512073576450348,0.022006509825587273,0.3515077233314514,neutral,-5.809928894042969,-16.43841552734375,-1.0932998657226562,,279,187,331,258,Ross,
541,0,0.04760183021426201,0.002444854937493801,0.11642284691333771,0.25483590364456177,0.17603594064712524,0.016897710040211678,0.38576096296310425,neutral,28.30450439453125,-1.9514312744140625,-1.9103622436523438,,535,49,585,126,Phoebe,
541,1,0.29671192169189453,0.003916405141353607,0.0913098007440567,0.08569786697626114,0.16056588292121887,0.0229568500071764,0.3388413190841675,neutral,-6.79449462890625,-19.401992797851562,1.508880615234375,,279,187,332,258,Ross,
542,0,0.04537282511591911,0.002822581445798278,0.11722469329833984,0.27639028429985046,0.1617269515991211,0.02644178830087185,0.3700208365917206,neutral,25.006759643554688,-2.0589752197265625,-3.2492218017578125,,536,49,586,126,Phoebe,
542,1,0.3198643624782562,0.002544181887060404,0.08973933011293411,0.07569922506809235,0.15250448882579803,0.02403092570602894,0.3356175124645233,neutral,-2.8204803466796875,-17.767013549804688,2.4101715087890625,,278,188,331,259,Ross,
543,0,0.06336267292499542,0.002069690730422735,0.1247541606426239,0.2616661489009857,0.1930566430091858,0.02537892386317253,0.3297117054462433,neutral,20.80267333984375,-2.905059814453125,-1.5074462890625,,535,52,585,127,Phoebe,
543,1,0.33886343240737915,0.002506666351109743,0.07320493459701538,0.10999786853790283,0.17540180683135986,0.015870392322540283,0.2841549217700958,angry,-0.637939453125,-15.996086120605469,2.1251907348632812,,280,189,333,259,Ross,
544,0,0.0826701745390892,0.00782828126102686,0.15887346863746643,0.1336997002363205,0.26562851667404175,0.02781863510608673,0.3234812319278717,neutral,21.93317413330078,-7.066436767578125,-0.28214263916015625,,533,49,583,127,Phoebe,
544,1,0.3208935558795929,0.002899548504501581,0.07899495959281921,0.09944327920675278,0.18807245790958405,0.017237598076462746,0.29245853424072266,angry,-3.786895751953125,-16.062843322753906,2.5180435180664062,,280,190,333,260,Ross,
545,0,0.0891689658164978,0.004304569214582443,0.13039277493953705,0.13854514062404633,0.21213965117931366,0.01951907016336918,0.4059297442436218,neutral,20.4718017578125,-9.695175170898438,1.1848602294921875,,525,42,581,128,Phoebe,
545,1,0.27809271216392517,0.0026692075189203024,0.0809878408908844,0.08799547702074051,0.2253945916891098,0.018125170841813087,0.3067350387573242,neutral,-17.52381134033203,-18.508880615234375,6.653800964355469,,281,189,334,260,Ross,
546,0,0.07345131784677505,0.0021919975988566875,0.15905162692070007,0.2364664226770401,0.22198526561260223,0.023005351424217224,0.28384798765182495,neutral,21.880210876464844,-15.282180786132812,1.2523956298828125,,520,51,571,126,Phoebe,
546,1,0.21464449167251587,0.0028174263425171375,0.08973333239555359,0.0884564220905304,0.195450097322464,0.016269201412796974,0.3926289975643158,neutral,-1.810028076171875,-13.600204467773438,3.556640625,,281,190,333,260,Ross,
547,0,0.04754243046045303,0.0018576126312837005,0.13794364035129547,0.24342817068099976,0.2545832395553589,0.01974322460591793,0.29490169882774353,neutral,21.896713256835938,-14.169265747070312,-0.11407470703125,,516,55,566,130,Phoebe,
547,1,0.2215186357498169,0.003031840082257986,0.08960600942373276,0.09217369556427002,0.19567394256591797,0.016567695885896683,0.38142824172973633,neutral,-0.461334228515625,-13.121414184570312,2.8524398803710938,,281,190,333,260,Ross,
548,0,0.05626700446009636,0.0021078824065625668,0.14607985317707062,0.2059069573879242,0.2555978000164032,0.02519133687019348,0.30884918570518494,neutral,20.118270874023438,-15.972084045410156,-3.0758514404296875,,513,54,564,128,Phoebe,
548,1,0.2389364093542099,0.0024307044222950935,0.08448056131601334,0.098957858979702,0.17653170228004456,0.01810608059167862,0.3805566430091858,neutral,-18.310256958007812,-19.305465698242188,8.493637084960938,,280,189,334,260,Ross,
549,0,0.03856106474995613,0.001621985575184226,0.1179082915186882,0.21166479587554932,0.3105996549129486,0.011271778494119644,0.3083723485469818,sad,19.429931640625,-15.117538452148438,-5.048736572265625,,511,52,565,129,Phoebe,
549,1,0.2813570499420166,0.0025389024522155523,0.08926694840192795,0.09667389839887619,0.18361303210258484,0.0164194218814373,0.3301307260990143,neutral,-5.397430419921875,-17.21685791015625,4.607460021972656,,280,189,333,259,Ross,
550,0,0.029946938157081604,0.0014949264004826546,0.16430968046188354,0.21037492156028748,0.19274330139160156,0.01066882349550724,0.39046144485473633,neutral,21.09111785888672,-10.214828491210938,-9.504081726074219,,513,59,565,131,Phoebe,
550,1,0.2843400537967682,0.002993120113387704,0.10962369292974472,0.09662051498889923,0.1854657530784607,0.01760328933596611,0.30335357785224915,neutral,-0.11235809326171875,-15.304023742675781,2.1423568725585938,,281,189,332,260,Ross,
551,0,0.02830420807003975,0.0010555640328675508,0.15136869251728058,0.26286816596984863,0.12582071125507355,0.009712599217891693,0.4208700656890869,neutral,23.83806610107422,-15.017776489257812,-10.725639343261719,,517,57,567,131,Phoebe,
551,1,0.3042985200881958,0.004306555259972811,0.09100369364023209,0.10241435468196869,0.16736403107643127,0.017291968688368797,0.3133208155632019,neutral,-2.1385345458984375,-14.501068115234375,3.6664886474609375,,280,191,332,260,Ross,
552,0,0.045004215091466904,0.001391894998960197,0.24377860128879547,0.21827365458011627,0.11318613588809967,0.01570943556725979,0.3626561462879181,neutral,26.250343322753906,-12.196609497070312,-14.37738037109375,,527,66,573,127,Phoebe,
552,1,0.3547990024089813,0.005804367363452911,0.12146848440170288,0.09950868040323257,0.17638450860977173,0.023736875504255295,0.218298077583313,angry,-1.286346435546875,-17.33697509765625,3.1022415161132812,,279,189,330,260,Ross,
553,0,0.044681232422590256,0.0011448011500760913,0.1884920448064804,0.17979930341243744,0.10040606558322906,0.014421170577406883,0.47105544805526733,neutral,23.225082397460938,-12.348274230957031,-13.838882446289062,,529,63,578,128,Phoebe,
553,1,0.3550373613834381,0.006054792087525129,0.12064479291439056,0.09663698822259903,0.18903157114982605,0.022424181923270226,0.2101704627275467,angry,-8.636741638183594,-15.886611938476562,4.530693054199219,,279,189,331,260,Ross,
554,0,0.045624990016222,0.0008182969759218395,0.055504973977804184,0.005790397059172392,0.07872715592384338,0.0016071104910224676,0.811927080154419,neutral,-0.748779296875,5.7367401123046875,3.711029052734375,,437,75,532,203,Joey,
